push    rbp
mov     rbp, rsp
sub     rsp, 40h
mov     [rbp+var_34], edi
mov     [rbp+var_40], rsi
mov     rax, fs:28h
mov     [rbp+var_8], rax
xor     eax, eax
mov     rax, [rbp-40h]
mov     rax, [rax]
mov     rdi, rax
call    sub_40CAE0
mov     cs:qword_65D328, rax
mov     rax, cs:qword_65D328
mov     rdi, rax
call    _strlen
mov     [rbp+var_10], rax
cmp     [rbp+var_10], 4
jbe     short loc_40334B
mov     rax, cs:qword_65D328
mov     rdx, [rbp-10h]
sub     rdx, 4
add     rax, rdx
mov     esi, 40FE32h
mov     rdi, rax
call    _strcmp
test    eax, eax
jnz     short loc_40334B
mov     rax, cs:qword_65D328
mov     rdx, [rbp-10h]
sub     rdx, 4
add     rax, rdx
mov     byte ptr [rax], 0
mov     rax, [rbp-40h]
mov     [rbp+var_20], rax
lea     rcx, [rbp-20h]
lea     rax, [rbp-30h]
mov     edx, 40FE37h
mov     rsi, rcx
mov     rdi, rax
call    sub_40CB7F
mov     cs:ptr, rax
mov     rax, cs:ptr
test    rax, rax
jz      short loc_403384
mov     rax, [rbp-20h]
jmp     short loc_403389
mov     eax, 0
mov     [rbp+argv], rax
mov     cs:src, 40FE3Ch
mov     rax, cs:src
mov     rdi, rax
call    _strlen
mov     cs:qword_6148B8, rax
mov     [rbp+longind], 0FFFFFFFFh
cmp     [rbp+argv], 0
jz      loc_4034ED
mov     eax, cs:optind
cdqe
lea     rdx, [rax*8+0]
mov     rax, [rbp-18h]
add     rax, rdx
mov     rax, [rax]
test    rax, rax
jz      short loc_403416
mov     eax, cs:optind
cdqe
lea     rdx, [rax*8+0]
mov     rax, [rbp-18h]
add     rax, rdx
mov     rax, [rax]
mov     esi, 40FE40h
mov     rdi, rax
call    _strcmp
test    eax, eax
jnz     short loc_403416
mov     [rbp+var_28], 0B0h
jmp     loc_4034ED
mov     eax, [rbp-30h]
lea     rdx, [rbp-2Ch]
mov     rsi, [rbp-18h]
mov     r8, rdx
mov     ecx, 40FA60h
mov     edx, 40F960h
mov     edi, eax
call    _getopt_long
mov     [rbp+var_28], eax
cmp     [rbp+var_28], 0
js      short loc_40344A
add     [rbp+var_28], 83h
jmp     loc_4034ED
mov     edx, cs:optind
mov     eax, [rbp-30h]
cmp     edx, eax
jz      short loc_403496
mov     eax, cs:optind
cdqe
lea     rdx, [rax*8+0]
mov     rax, [rbp-18h]
add     rax, rdx
mov     rcx, [rax]
mov     rdx, cs:qword_65D328
mov     rax, cs:stderr
